Country_id,Country,Population,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot_Cases_1M_pop,Deaths/1M pop,TotalTests,Tests_1M_pop,Continent_id,scrap_date,scrap_time
192,Antigua and Barbuda,98078.0,95,,3.0,,91.0,,1.0,1.0,969.0,31.0,2066.0,21065.0,1.0,2020-09-07,22:00
202,British Virgin Islands,30268.0,63,,1.0,,10.0,,52.0,2.0,2081.0,33.0,3713.0,122671.0,1.0,2020-09-07,22:00
193,St. Vincent Grenadines,111006.0,61,,,,58.0,,3.0,,550.0,,4055.0,36530.0,1.0,2020-09-07,22:00
194,Macao,650943.0,46,,,,46.0,,0.0,,71.0,,4238.0,6511.0,3.0,2020-09-07,22:00
196,Fiji,897644.0,31,,2.0,,24.0,,5.0,1.0,35.0,2.0,8646.0,9632.0,,2020-09-07,22:00
198,Timor-Leste,1322942.0,27,,,,25.0,,2.0,,20.0,,5146.0,3890.0,3.0,2020-09-07,22:00
200,New Caledonia,286002.0,26,,,,23.0,,3.0,,91.0,,12837.0,44884.0,,2020-09-07,22:00
197,Saint Lucia,183783.0,26,,,,26.0,,0.0,,141.0,,5977.0,32522.0,1.0,2020-09-07,22:00
199,Grenada,112620.0,24,,,,24.0,,0.0,,213.0,,6252.0,55514.0,1.0,2020-09-07,22:00
203,Dominica,72019.0,22,,,,18.0,,4.0,,305.0,,2077.0,28840.0,1.0,2020-09-07,22:00
201,Laos,7294696.0,22,,,,21.0,,1.0,,3.0,,41681.0,5714.0,3.0,2020-09-07,22:00
208,Caribbean Netherlands,26268.0,18,,,,7.0,,11.0,,685.0,,900.0,34262.0,1.0,2020-09-07,22:00
205,St. Barth,9883.0,18,,,,13.0,,5.0,,1821.0,,2075.0,209956.0,1.0,2020-09-07,22:00
204,Saint Kitts and Nevis,53269.0,17,,,,17.0,,0.0,,319.0,,1635.0,30693.0,1.0,2020-09-07,22:00
206,Greenland,56788.0,14,,,,14.0,,0.0,,247.0,,6946.0,122315.0,1.0,2020-09-07,22:00
207,Montserrat,4993.0,13,,1.0,,12.0,,0.0,,2604.0,200.0,328.0,65692.0,1.0,2020-09-07,22:00
209,Falkland Islands,3498.0,13,,,,13.0,,0.0,,3716.0,,2256.0,644940.0,2.0,2020-09-07,22:00
210,Vatican City,801.0,12,,,,12.0,,0.0,,14981.0,,,,4.0,2020-09-07,22:00
211,Western Sahara,599930.0,10,,1.0,,8.0,,1.0,,17.0,2.0,,,5.0,2020-09-07,22:00
212,MS Zaandam,,9,,2.0,,,,7.0,,,,,,,2020-09-07,22:00
213,Saint Pierre Miquelon,5789.0,9,3.0,,,5.0,,4.0,,1555.0,,1051.0,181551.0,1.0,2020-09-07,22:00
214,Anguilla,15028.0,3,,,,3.0,,0.0,,200.0,,808.0,53766.0,1.0,2020-09-07,22:00
215,China,1439323776.0,85134,12.0,4634.0,,80320.0,18.0,180.0,3.0,59.0,3.0,160000000.0,111163.0,3.0,2020-09-07,22:00
1,USA,331367517.0,6497761,12186.0,193746.0,212.0,3775602.0,16973.0,2528413.0,14567.0,19609.0,585.0,88300152.0,266472.0,1.0,2020-09-08,22:00
3,India,1382530286.0,4363843,86259.0,73894.0,1078.0,3393583.0,72163.0,896366.0,8944.0,3156.0,53.0,50650128.0,36636.0,3.0,2020-09-08,22:00
2,Brazil,212842596.0,4150311,2517.0,127084.0,83.0,3355564.0,,667663.0,8318.0,19499.0,597.0,14408116.0,67694.0,2.0,2020-09-08,22:00
4,Russia,145946376.0,1035789,5099.0,17993.0,122.0,850049.0,6772.0,167747.0,2300.0,7097.0,123.0,38758184.0,265565.0,4.0,2020-09-08,22:00
6,Peru,33056487.0,691575,,29976.0,,522251.0,,139348.0,1488.0,20921.0,907.0,3386625.0,102450.0,2.0,2020-09-08,22:00
8,Colombia,50983652.0,671848,,21615.0,,529279.0,,120954.0,863.0,13178.0,424.0,2964722.0,58150.0,2.0,2020-09-08,22:00
5,South Africa,59446940.0,639362,,15004.0,,566555.0,,57803.0,539.0,10755.0,252.0,3808949.0,64073.0,5.0,2020-09-08,22:00
7,Mexico,129184522.0,637509,3486.0,67781.0,223.0,446715.0,4447.0,123013.0,2836.0,4935.0,525.0,1435703.0,11114.0,1.0,2020-09-08,22:00
9,Spain,46758226.0,534513,8964.0,29594.0,78.0,,,,1034.0,11431.0,633.0,9987326.0,213595.0,4.0,2020-09-08,22:00
12,Argentina,45273109.0,488007,,10179.0,50.0,366590.0,9202.0,111238.0,2698.0,10779.0,225.0,1412149.0,31192.0,2.0,2020-09-08,22:00
10,Chile,19146844.0,425541,1267.0,11682.0,30.0,397730.0,2013.0,16129.0,930.0,22225.0,610.0,2669569.0,139426.0,2.0,2020-09-08,22:00
11,Iran,84191615.0,391112,2302.0,22542.0,132.0,337414.0,1842.0,31156.0,3713.0,4645.0,268.0,3431646.0,40760.0,3.0,2020-09-08,22:00
13,UK,67953144.0,352560,2460.0,41586.0,32.0,,,,77.0,5188.0,612.0,17619897.0,259295.0,4.0,2020-09-08,22:00
19,France,65300897.0,335524,6544.0,30764.0,38.0,88226.0,390.0,216534.0,574.0,5138.0,471.0,8500000.0,130167.0,4.0,2020-09-08,22:00
15,Bangladesh,164994746.0,329251,1892.0,4552.0,36.0,227809.0,3236.0,96890.0,,1996.0,28.0,1659697.0,10059.0,3.0,2020-09-08,22:00
14,Saudi Arabia,34913354.0,322237,781.0,4137.0,30.0,298246.0,623.0,19854.0,1430.0,9230.0,118.0,5406136.0,154844.0,3.0,2020-09-08,22:00
16,Pakistan,221671477.0,299233,330.0,6350.0,5.0,286157.0,141.0,6726.0,606.0,1350.0,29.0,2802210.0,12641.0,3.0,2020-09-08,22:00
18,Turkey,84507634.0,283270,1761.0,6782.0,52.0,253245.0,1093.0,23243.0,1159.0,3352.0,80.0,7994029.0,94595.0,3.0,2020-09-08,22:00
17,Italy,60444825.0,280153,1370.0,35563.0,10.0,210801.0,563.0,33789.0,143.0,4635.0,588.0,9364213.0,154922.0,4.0,2020-09-08,22:00
21,Iraq,40385131.0,269578,4894.0,7657.0,68.0,206324.0,3465.0,55597.0,505.0,6675.0,190.0,1718157.0,42544.0,3.0,2020-09-08,22:00
20,Germany,83834622.0,254929,1304.0,9409.0,4.0,227000.0,,18520.0,223.0,3041.0,112.0,12383035.0,147708.0,4.0,2020-09-08,22:00
22,Philippines,109850251.0,241987,3260.0,3916.0,26.0,185178.0,272.0,52893.0,982.0,2203.0,36.0,2873578.0,26159.0,3.0,2020-09-08,22:00
23,Indonesia,274061093.0,200035,3046.0,8230.0,100.0,142958.0,2306.0,48847.0,,730.0,30.0,2484807.0,9067.0,3.0,2020-09-08,22:00
28,Ukraine,43683007.0,140479,2411.0,2934.0,57.0,63546.0,940.0,73999.0,177.0,3216.0,67.0,1709017.0,39123.0,4.0,2020-09-08,22:00
30,Israel,9197590.0,135288,1313.0,1031.0,5.0,106297.0,842.0,27960.0,467.0,14709.0,112.0,2488587.0,270569.0,3.0,2020-09-08,22:00
24,Canada,37803923.0,132680,538.0,9146.0,,116900.0,441.0,6634.0,54.0,3510.0,242.0,5841880.0,154531.0,1.0,2020-09-08,22:00
26,Bolivia,11702383.0,121604,835.0,7054.0,46.0,73150.0,1661.0,41400.0,71.0,10391.0,603.0,253647.0,21675.0,2.0,2020-09-08,22:00
25,Qatar,2807805.0,120579,231.0,205.0,,117497.0,256.0,2877.0,49.0,42944.0,73.0,667936.0,237885.0,3.0,2020-09-08,22:00
27,Ecuador,17692261.0,110092,,10576.0,,91242.0,,8274.0,424.0,6223.0,598.0,330998.0,18709.0,2.0,2020-09-08,22:00
29,Kazakhstan,18818299.0,106425,64.0,1588.0,,99893.0,239.0,4944.0,221.0,5655.0,84.0,2571562.0,136652.0,3.0,2020-09-08,22:00
31,Egypt,102685534.0,100041,,5541.0,,79008.0,,15492.0,41.0,974.0,54.0,135000.0,1315.0,5.0,2020-09-08,22:00
32,Dominican Republic,10868152.0,99898,,1864.0,,73228.0,,24806.0,210.0,9192.0,172.0,394791.0,36325.0,1.0,2020-09-08,22:00
34,Panama,4327225.0,97578,,2099.0,,70247.0,,25232.0,149.0,22550.0,485.0,369420.0,85371.0,1.0,2020-09-08,22:00
38,Romania,19212864.0,97033,1136.0,3967.0,41.0,40838.0,384.0,52228.0,460.0,5050.0,206.0,1966290.0,102342.0,4.0,2020-09-08,22:00
37,Kuwait,4282183.0,91244,857.0,548.0,2.0,81654.0,617.0,9042.0,89.0,21308.0,128.0,648051.0,151337.0,3.0,2020-09-08,22:00
36,Belgium,11599139.0,88769,402.0,9909.0,2.0,18576.0,9.0,60284.0,52.0,7653.0,854.0,2449055.0,211141.0,4.0,2020-09-08,22:00
35,Oman,5129838.0,87590,262.0,742.0,8.0,82973.0,168.0,3875.0,161.0,17075.0,145.0,309212.0,60277.0,3.0,2020-09-08,22:00
33,Sweden,10111092.0,85707,,5838.0,4.0,,,,13.0,8477.0,577.0,1124269.0,111192.0,4.0,2020-09-08,22:00
40,Guatemala,17975915.0,77828,,2862.0,,66584.0,,8382.0,5.0,4330.0,159.0,259883.0,14457.0,1.0,2020-09-08,22:00
42,Netherlands,17142061.0,76548,964.0,6244.0,1.0,,,,45.0,4466.0,364.0,1648103.0,96144.0,4.0,2020-09-08,22:00
49,Morocco,36991599.0,75721,1941.0,1427.0,33.0,57239.0,1143.0,17055.0,240.0,2047.0,39.0,2115390.0,57186.0,5.0,2020-09-08,22:00
41,UAE,9912524.0,75098,644.0,391.0,1.0,66943.0,410.0,7764.0,,7576.0,39.0,7704318.0,777231.0,3.0,2020-09-08,22:00
39,Belarus,9448730.0,73208,177.0,721.0,5.0,71916.0,33.0,571.0,,7748.0,76.0,1591247.0,168409.0,4.0,2020-09-08,22:00
44,Japan,126402156.0,71856,,1363.0,,62536.0,,7957.0,209.0,568.0,11.0,1596561.0,12631.0,3.0,2020-09-08,22:00
43,Poland,37838691.0,71526,400.0,2136.0,12.0,55910.0,797.0,13480.0,81.0,1890.0,56.0,2841344.0,75091.0,4.0,2020-09-08,22:00
47,Honduras,9933487.0,64814,50.0,2023.0,16.0,13828.0,410.0,48963.0,36.0,6525.0,204.0,154241.0,15527.0,1.0,2020-09-08,22:00
46,Portugal,10191005.0,60895,388.0,1846.0,3.0,43146.0,130.0,15903.0,50.0,5975.0,181.0,2153615.0,211325.0,4.0,2020-09-08,22:00
56,Ethiopia,115473464.0,60784,1136.0,949.0,16.0,22677.0,888.0,37158.0,309.0,526.0,8.0,1078269.0,9338.0,5.0,2020-09-08,22:00
45,Singapore,5858949.0,57091,47.0,27.0,,56461.0,53.0,603.0,,9744.0,5.0,2068284.0,353013.0,3.0,2020-09-08,22:00
50,Bahrain,1711870.0,56076,,202.0,2.0,51240.0,,4634.0,31.0,32757.0,118.0,1183388.0,691284.0,3.0,2020-09-08,22:00
48,Nigeria,207054356.0,55160,,1061.0,,43231.0,,10868.0,7.0,266.0,5.0,424186.0,2049.0,5.0,2020-09-08,22:00
57,Venezuela,28420486.0,54350,,436.0,,43753.0,,10161.0,111.0,1912.0,15.0,1805766.0,63537.0,2.0,2020-09-08,22:00
61,Costa Rica,5102793.0,48780,,510.0,,19083.0,,29187.0,213.0,9559.0,100.0,166786.0,32685.0,1.0,2020-09-08,22:00
64,Nepal,29232364.0,48138,902.0,306.0,6.0,32964.0,2287.0,14868.0,,1647.0,10.0,788174.0,26962.0,3.0,2020-09-08,22:00
54,Algeria,43995401.0,46938,285.0,1571.0,9.0,33183.0,198.0,12184.0,35.0,1067.0,36.0,,,5.0,2020-09-08,22:00
51,Ghana,31190307.0,45012,143.0,283.0,,43898.0,97.0,831.0,5.0,1443.0,9.0,446867.0,14327.0,5.0,2020-09-08,22:00
53,Armenia,2964294.0,44953,108.0,903.0,3.0,40592.0,471.0,3458.0,,15165.0,305.0,221041.0,74568.0,3.0,2020-09-08,22:00
55,Switzerland,8666478.0,44837,245.0,2017.0,3.0,37700.0,,5120.0,25.0,5174.0,233.0,1111984.0,128309.0,4.0,2020-09-08,22:00
52,Kyrgyzstan,6543898.0,44487,29.0,1060.0,,40092.0,132.0,3335.0,24.0,6798.0,162.0,267718.0,40911.0,3.0,2020-09-08,22:00
58,Uzbekistan,33558454.0,44281,388.0,358.0,6.0,41594.0,63.0,2329.0,224.0,1320.0,11.0,1377915.0,41060.0,3.0,2020-09-08,22:00
62,Moldova,4032167.0,40556,501.0,1087.0,13.0,28578.0,779.0,10891.0,549.0,10058.0,270.0,210553.0,52218.0,4.0,2020-09-08,22:00
59,Afghanistan,39086286.0,38520,26.0,1418.0,3.0,30715.0,158.0,6387.0,93.0,986.0,36.0,105213.0,2692.0,3.0,2020-09-08,22:00
60,Azerbaijan,10156225.0,37557,139.0,552.0,1.0,34965.0,128.0,2040.0,,3698.0,54.0,967040.0,95216.0,3.0,2020-09-08,22:00
63,Kenya,53984957.0,35205,,599.0,,21310.0,,13296.0,44.0,652.0,11.0,474477.0,8789.0,5.0,2020-09-08,22:00
65,Serbia,8730602.0,31994,53.0,727.0,2.0,30637.0,,630.0,38.0,3665.0,83.0,993140.0,113754.0,4.0,2020-09-08,22:00
67,Austria,9016062.0,30081,520.0,747.0,1.0,25629.0,329.0,3705.0,28.0,3336.0,83.0,1266223.0,140441.0,4.0,2020-09-08,22:00
66,Ireland,4948020.0,30080,306.0,1778.0,1.0,23364.0,,4938.0,7.0,6079.0,359.0,913168.0,184552.0,4.0,2020-09-08,22:00
70,Czechia,10712751.0,29368,652.0,440.0,3.0,20139.0,284.0,8789.0,62.0,2741.0,41.0,982811.0,91742.0,4.0,2020-09-08,22:00
71,Palestine,5122736.0,27363,584.0,190.0,6.0,17779.0,509.0,9394.0,,5341.0,37.0,306621.0,59855.0,3.0,2020-09-08,22:00
69,El Salvador,6492369.0,26511,98.0,765.0,1.0,16462.0,325.0,9284.0,236.0,4083.0,118.0,335099.0,51614.0,1.0,2020-09-08,22:00
68,Australia,25554723.0,26374,52.0,770.0,8.0,22724.0,121.0,2880.0,29.0,1032.0,30.0,6725558.0,263183.0,,2020-09-08,22:00
80,Paraguay,7148749.0,23353,,449.0,,11524.0,,11380.0,101.0,3267.0,63.0,211956.0,29649.0,2.0,2020-09-08,22:00
73,Bosnia and Herzegovina,3276875.0,21961,301.0,669.0,5.0,15172.0,342.0,6120.0,,6702.0,204.0,198511.0,60579.0,4.0,2020-09-08,22:00
74,S. Korea,51277577.0,21432,136.0,341.0,5.0,16636.0,339.0,4455.0,151.0,418.0,7.0,2066078.0,40292.0,3.0,2020-09-08,22:00
83,Lebanon,6819561.0,21324,498.0,207.0,7.0,6722.0,292.0,14395.0,122.0,3127.0,30.0,599254.0,87873.0,3.0,2020-09-08,22:00
72,Cameroon,26664138.0,19604,,415.0,,18448.0,,741.0,30.0,735.0,16.0,149000.0,5588.0,5.0,2020-09-08,22:00
85,Libya,6888524.0,19583,749.0,314.0,18.0,2247.0,121.0,17022.0,,2843.0,46.0,133989.0,19451.0,5.0,2020-09-08,22:00
75,Ivory Coast,26495233.0,18701,,119.0,,17599.0,,983.0,,706.0,4.0,134785.0,5087.0,5.0,2020-09-08,22:00
76,Denmark,5796058.0,18356,243.0,628.0,,15907.0,74.0,1821.0,2.0,3167.0,108.0,2750858.0,474608.0,4.0,2020-09-08,22:00
77,Bulgaria,6938307.0,17146,,677.0,,12189.0,,4280.0,53.0,2471.0,98.0,442380.0,63759.0,4.0,2020-09-08,22:00
78,Madagascar,27818152.0,15435,83.0,206.0,4.0,14219.0,35.0,1010.0,53.0,555.0,7.0,61631.0,2215.0,5.0,2020-09-08,22:00
79,North Macedonia,2083358.0,15226,99.0,631.0,8.0,12700.0,214.0,1895.0,7.0,7308.0,303.0,158003.0,75841.0,4.0,2020-09-08,22:00
81,Senegal,16822587.0,14014,,291.0,,10037.0,,3686.0,36.0,833.0,17.0,154258.0,9170.0,5.0,2020-09-08,22:00
82,Sudan,44033287.0,13437,,833.0,,6730.0,,5874.0,,305.0,19.0,,,5.0,2020-09-08,22:00
84,Zambia,18475317.0,12836,,295.0,,11748.0,,793.0,,695.0,16.0,123346.0,6676.0,5.0,2020-09-08,22:00
97,Croatia,4100375.0,12285,204.0,203.0,2.0,9553.0,287.0,2529.0,23.0,2996.0,50.0,196966.0,48036.0,4.0,2020-09-08,22:00
92,Greece,10413243.0,11832,169.0,290.0,1.0,3804.0,,7738.0,42.0,1136.0,28.0,1050259.0,100858.0,4.0,2020-09-08,22:00
86,Norway,5429172.0,11560,39.0,264.0,,9348.0,,1948.0,1.0,2129.0,49.0,816866.0,150459.0,4.0,2020-09-08,22:00
94,Albania,2877197.0,10553,147.0,321.0,2.0,6239.0,53.0,3993.0,21.0,3668.0,112.0,65159.0,22647.0,4.0,2020-09-08,22:00
87,DRC,90041319.0,10292,59.0,260.0,,9501.0,50.0,531.0,,114.0,3.0,,,5.0,2020-09-08,22:00
89,Guinea,13196163.0,9816,,62.0,,8956.0,,798.0,24.0,744.0,5.0,25469.0,1930.0,5.0,2020-09-08,22:00
88,Malaysia,32442628.0,9559,100.0,128.0,,9136.0,12.0,295.0,7.0,295.0,4.0,1307454.0,40300.0,3.0,2020-09-08,22:00
90,French Guiana,300064.0,9355,,62.0,,8902.0,,391.0,7.0,31177.0,207.0,56109.0,186990.0,2.0,2020-09-08,22:00
105,Hungary,9655649.0,9304,341.0,626.0,1.0,3972.0,11.0,4706.0,11.0,964.0,65.0,487146.0,50452.0,4.0,2020-09-08,22:00
102,Namibia,2549293.0,8928,118.0,91.0,,3981.0,175.0,4856.0,19.0,3502.0,36.0,72186.0,28316.0,5.0,2020-09-08,22:00
93,Tajikistan,9576244.0,8860,36.0,70.0,,7650.0,34.0,1140.0,,925.0,7.0,,,3.0,2020-09-08,22:00
100,Maldives,542282.0,8741,74.0,29.0,,6157.0,105.0,2555.0,12.0,16119.0,53.0,123472.0,227690.0,3.0,2020-09-08,22:00
91,Gabon,2235168.0,8608,,53.0,,7533.0,,1022.0,2.0,3851.0,24.0,127759.0,57159.0,5.0,2020-09-08,22:00
95,Haiti,11428254.0,8376,14.0,214.0,,5991.0,58.0,2171.0,,733.0,19.0,24811.0,2171.0,1.0,2020-09-08,22:00
96,Finland,5542355.0,8337,10.0,336.0,,7350.0,,651.0,1.0,1504.0,61.0,760700.0,137252.0,4.0,2020-09-08,22:00
101,Zimbabwe,14902728.0,7298,,210.0,,5455.0,,1633.0,,490.0,14.0,152262.0,10217.0,5.0,2020-09-08,22:00
99,Mauritania,4671450.0,7165,,160.0,,6681.0,,324.0,3.0,1534.0,34.0,69937.0,14971.0,5.0,2020-09-08,22:00
98,Luxembourg,627843.0,6960,,124.0,,6256.0,,580.0,,11086.0,198.0,689354.0,1097972.0,4.0,2020-09-08,22:00
109,Montenegro,628081.0,5659,,109.0,,4272.0,,1278.0,,9010.0,174.0,52811.0,84083.0,4.0,2020-09-08,22:00
103,Malawi,19218201.0,5621,,176.0,,3590.0,,1855.0,4.0,292.0,9.0,46750.0,2433.0,5.0,2020-09-08,22:00
104,Djibouti,990643.0,5388,,61.0,,5327.0,,0.0,,5439.0,62.0,69405.0,70061.0,5.0,2020-09-08,22:00
123,Tunisia,11841606.0,5124,,94.0,,1788.0,,3242.0,21.0,433.0,8.0,159597.0,13478.0,5.0,2020-09-08,22:00
106,Equatorial Guinea,1411052.0,4985,,83.0,,4454.0,,448.0,,3533.0,59.0,54174.0,38393.0,5.0,2020-09-08,22:00
107,Hong Kong,7508352.0,4896,6.0,99.0,1.0,4543.0,19.0,254.0,21.0,652.0,13.0,780415.0,103940.0,3.0,2020-09-08,22:00
112,Congo,5542416.0,4891,,102.0,,3887.0,,902.0,,882.0,18.0,,,5.0,2020-09-08,22:00
111,Eswatini,1162397.0,4884,,94.0,,4029.0,,761.0,11.0,4202.0,81.0,30327.0,26090.0,5.0,2020-09-08,22:00
108,CAR,4845103.0,4729,,62.0,,1818.0,,2849.0,2.0,976.0,13.0,31239.0,6448.0,5.0,2020-09-08,22:00
117,Slovakia,5460145.0,4727,91.0,37.0,,2913.0,77.0,1777.0,24.0,866.0,7.0,360636.0,66049.0,4.0,2020-09-08,22:00
110,Nicaragua,6639152.0,4668,,141.0,,2913.0,,1614.0,,703.0,21.0,,,1.0,2020-09-08,22:00
118,Mozambique,31410820.0,4647,90.0,28.0,1.0,2715.0,18.0,1904.0,,148.0,0.9,107083.0,3409.0,5.0,2020-09-08,22:00
122,Rwanda,13009703.0,4409,,19.0,,2271.0,,2119.0,,339.0,1.0,444350.0,34155.0,5.0,2020-09-08,22:00
114,Suriname,587613.0,4360,,91.0,,3544.0,,725.0,8.0,7420.0,155.0,10372.0,17651.0,2.0,2020-09-08,22:00
115,Cabo Verde,557108.0,4358,,42.0,,3790.0,,526.0,,7823.0,75.0,76576.0,137453.0,5.0,2020-09-08,22:00
113,Cuba,11325297.0,4352,,102.0,,3642.0,,608.0,2.0,384.0,9.0,439204.0,38781.0,1.0,2020-09-08,22:00
130,Uganda,45994760.0,3900,124.0,46.0,2.0,1817.0,76.0,2037.0,,85.0,1.0,415908.0,9043.0,5.0,2020-09-08,22:00
116,Thailand,69833165.0,3446,1.0,58.0,,3284.0,3.0,104.0,1.0,49.0,0.8,749213.0,10729.0,3.0,2020-09-08,22:00
120,Mayotte,273996.0,3374,,40.0,,2964.0,,370.0,2.0,12314.0,146.0,13000.0,47446.0,5.0,2020-09-08,22:00
119,Somalia,15971929.0,3362,,97.0,,2696.0,,569.0,,210.0,6.0,,,5.0,2020-09-08,22:00
128,Gambia,2428713.0,3275,78.0,99.0,,1424.0,109.0,1752.0,,1348.0,41.0,13838.0,5698.0,5.0,2020-09-08,22:00
132,Syria,17576878.0,3229,,137.0,,744.0,,2348.0,,184.0,8.0,,,3.0,2020-09-08,22:00
126,Slovenia,2078992.0,3190,,135.0,,2530.0,,525.0,4.0,1534.0,65.0,168859.0,81222.0,4.0,2020-09-08,22:00
145,Jamaica,2963605.0,3183,80.0,34.0,1.0,974.0,16.0,2175.0,8.0,1074.0,11.0,63890.0,21558.0,1.0,2020-09-08,22:00
121,Sri Lanka,21430194.0,3140,17.0,12.0,,2935.0,9.0,193.0,,147.0,0.6,235221.0,10976.0,3.0,2020-09-08,22:00
125,Lithuania,2714825.0,3131,31.0,86.0,,1994.0,39.0,1051.0,,1153.0,32.0,666930.0,245662.0,4.0,2020-09-08,22:00
133,Angola,33046107.0,2981,,120.0,,1215.0,,1646.0,24.0,90.0,4.0,64747.0,1959.0,5.0,2020-09-08,22:00
124,Mali,20354106.0,2882,12.0,127.0,,2258.0,12.0,497.0,,142.0,6.0,41204.0,2024.0,5.0,2020-09-08,22:00
138,Bahamas,393944.0,2585,39.0,59.0,1.0,976.0,,1550.0,75.0,6562.0,150.0,13010.0,33025.0,1.0,2020-09-08,22:00
141,Jordan,10221987.0,2581,103.0,19.0,2.0,1885.0,68.0,677.0,3.0,252.0,2.0,915469.0,89559.0,3.0,2020-09-08,22:00
129,Estonia,1326705.0,2564,32.0,64.0,,2195.0,19.0,305.0,,1933.0,48.0,162191.0,122251.0,4.0,2020-09-08,22:00
127,South Sudan,11218042.0,2552,7.0,49.0,1.0,1290.0,,1213.0,,227.0,4.0,12044.0,1074.0,5.0,2020-09-08,22:00
142,Aruba,106852.0,2482,,15.0,,1244.0,,1223.0,9.0,23228.0,140.0,23551.0,220408.0,1.0,2020-09-08,22:00
158,Trinidad and Tobago,1400345.0,2347,70.0,38.0,1.0,743.0,9.0,1566.0,16.0,1676.0,27.0,25400.0,18138.0,1.0,2020-09-08,22:00
153,Réunion,896509.0,2346,69.0,13.0,,1313.0,,1020.0,,2617.0,15.0,35419.0,39508.0,5.0,2020-09-08,22:00
131,Guinea-Bissau,1976355.0,2245,,38.0,,1127.0,,1080.0,5.0,1136.0,19.0,,,5.0,2020-09-08,22:00
134,Benin,12179833.0,2213,,40.0,,1793.0,,380.0,,182.0,3.0,131073.0,10761.0,5.0,2020-09-08,22:00
135,Iceland,341659.0,2150,7.0,10.0,,2060.0,3.0,80.0,,6293.0,29.0,227051.0,664554.0,4.0,2020-09-08,22:00
148,Botswana,2360235.0,2126,,9.0,,493.0,,1624.0,1.0,901.0,4.0,133971.0,56762.0,5.0,2020-09-08,22:00
140,Malta,441766.0,2099,23.0,14.0,,1729.0,39.0,356.0,2.0,4751.0,32.0,205141.0,464366.0,4.0,2020-09-08,22:00
136,Sierra Leone,8006379.0,2055,,71.0,,1611.0,,373.0,,257.0,9.0,,,5.0,2020-09-08,22:00
137,Yemen,29944463.0,1994,5.0,576.0,3.0,1203.0,2.0,215.0,,67.0,19.0,,,3.0,2020-09-08,22:00
139,New Zealand,5002100.0,1782,6.0,24.0,,1635.0,1.0,123.0,4.0,356.0,5.0,823154.0,164562.0,,2020-09-08,22:00
146,Georgia,3987701.0,1729,45.0,19.0,,1321.0,6.0,389.0,,434.0,5.0,422452.0,105939.0,3.0,2020-09-08,22:00
143,Uruguay,3476006.0,1693,,45.0,,1466.0,,182.0,3.0,487.0,13.0,186883.0,53764.0,2.0,2020-09-08,22:00
168,Myanmar,54478228.0,1610,92.0,8.0,,388.0,,1214.0,,30.0,0.1,166433.0,3055.0,3.0,2020-09-08,22:00
159,Guyana,787267.0,1560,,47.0,,962.0,,551.0,16.0,1982.0,60.0,9762.0,12400.0,2.0,2020-09-08,22:00
144,Cyprus,1209006.0,1510,,22.0,,1237.0,,251.0,5.0,1249.0,18.0,312813.0,258736.0,3.0,2020-09-08,22:00
151,Togo,8313592.0,1493,,33.0,,1114.0,,346.0,,180.0,4.0,71142.0,8557.0,5.0,2020-09-08,22:00
149,Burkina Faso,21005152.0,1463,,56.0,,1112.0,,295.0,,70.0,3.0,,,5.0,2020-09-08,22:00
147,Latvia,1882125.0,1432,3.0,35.0,,1187.0,,210.0,,761.0,19.0,267700.0,142233.0,4.0,2020-09-08,22:00
161,Guadeloupe,400137.0,1363,,18.0,,336.0,,1009.0,7.0,3406.0,45.0,31762.0,79378.0,1.0,2020-09-08,22:00
150,Liberia,5079039.0,1311,,82.0,,1190.0,,39.0,,258.0,16.0,,,5.0,2020-09-08,22:00
164,Belize,398944.0,1307,,16.0,,314.0,,977.0,3.0,3276.0,40.0,9863.0,24723.0,1.0,2020-09-08,22:00
154,Andorra,77288.0,1261,,53.0,,934.0,,274.0,3.0,16316.0,686.0,137457.0,1778504.0,4.0,2020-09-08,22:00
152,Niger,24358512.0,1177,,69.0,,1091.0,,17.0,,48.0,3.0,9052.0,372.0,5.0,2020-09-08,22:00
156,Lesotho,2145425.0,1148,,31.0,,528.0,,589.0,,535.0,14.0,15632.0,7286.0,5.0,2020-09-08,22:00
155,Vietnam,97501966.0,1054,5.0,35.0,,868.0,15.0,151.0,,11.0,0.4,1009145.0,10350.0,3.0,2020-09-08,22:00
157,Chad,16509342.0,1045,5.0,79.0,,927.0,8.0,39.0,,63.0,5.0,,,5.0,2020-09-08,22:00
160,Sao Tome and Principe,219900.0,898,,15.0,,859.0,,24.0,,4084.0,68.0,4105.0,18668.0,5.0,2020-09-08,22:00
179,French Polynesia,281213.0,773,,,,528.0,,245.0,4.0,2749.0,,15272.0,54308.0,,2020-09-08,22:00
177,Martinique,375209.0,758,,18.0,,98.0,,642.0,5.0,2020.0,48.0,13395.0,35700.0,1.0,2020-09-08,22:00
163,San Marino,33945.0,716,,42.0,,660.0,,14.0,1.0,21093.0,1237.0,6865.0,202239.0,4.0,2020-09-08,22:00
162,Diamond Princess,,712,,13.0,,651.0,,48.0,4.0,,,,,,2020-09-08,22:00
165,Channel Islands,174162.0,629,1.0,48.0,,575.0,,6.0,1.0,3612.0,276.0,91292.0,524179.0,4.0,2020-09-08,22:00
